Version 1.2 - 2015 Thermoelectric Water Use Model Estimates,,,,,,,,,,,,,,,,,,,
Data release:  https://www.sciencebase.gov/catalog/item/5f63be9a82ce38aaa23b0739,,,,,,,,,,,,,,,,,,,
EIA_PLANT_ID,PLANT_NAME,COUNTY,STATE,NAME_OF_WATER_SOURCE,LATITUDE,LONGITUDE,ELEVATION,COMID,COOLING_TYPE,GENERATION_TYPE,WATER_SOURCE_CODE,WATER_TYPE_CODE,WITHDRAWAL,CONSUMPTION,MIN_WITHDRAWAL,MAX_WITHDRAWAL,MIN_CONSUMPTION,MAX_CONSUMPTION,NET_GENERATION
50884,Pinellas County Resource Recovery,Pinellas,FL,Bridgeway Acres Landfill Pond,27.87286964,-82.67413117,8,16918160,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.56,1.11,1.02,2.73,1.11,1.16,"357,646"
50885,Wheelabrator Gloucester LP,Gloucester,NJ,Delaware River,39.87333333,-75.13805556,14,4494824,RECIRCULATING TOWER,BIOMASS,SW,FR,0.39,0.28,0.25,0.71,0.27,0.3,"76,040"
50886,Spokane Waste to Energy,Spokane,WA,Municipality,47.626217,-117.503708,2332,23027032,COMPLEX,BIOMASS,-nr-,-nr-,0.1,0.07,0,0.82,0,0.41,"110,118"
50887,Wheelabrator South Broward,Broward,FL,Municipality,26.0687,-80.1986,6,,ONCE-THROUGH SALINE,BIOMASS,-nr-,-nr-,86.9,0,67.7,169,0,0,"411,437"
50888,Northampton Generating Company LP,Northampton,PA,Lehigh River,40.69166667,-75.47916667,335,4187999,RECIRCULATING TOWER,COMPLEX,SW,FR,0.83,0.59,0.52,1.5,0.57,0.64,"452,512"
50949,Hardee Power Station,Hardee,FL,Cooling Water Reservior,27.6367361,-81.96338194,116,16802033,RECIRCULATING POND,NGCC,SW,FR,0.37,0.37,0.25,0.5,0.25,0.5,"783,425"
50951,Sunnyside Cogen Associates,Carbon,UT,Grassy Trail Creek,39.5462351,-110.3910855,6494,3909955,RECIRCULATING TOWER,COAL,SW,FR,1.03,0.74,0.64,1.99,0.69,0.84,"418,198"
50966,Bellmeade Power Station,Richmond City,VA,Municipality,37.49627738,-77.43200389,54,10065791,RECIRCULATING TOWER,NGCC,OT,OT,1.39,0.99,0.9,2.47,0.98,1.05,"1,243,668"
50974,Scrubgrass Generating Company LP,Venango,PA,Allegheny River,41.26970291,-79.8125465,1396,10222260,RECIRCULATING TOWER,COAL,SW,FR,0.62,0.44,0.39,1.14,0.42,0.48,"259,422"
50976,Indiantown Cogeneration LP,Martin,FL,Taylor Creek,27.03888889,-80.5125,32,16715620,RECIRCULATING TOWER,COAL,SW,FR,1.14,0.82,0.75,2.01,0.81,0.85,"681,233"
50978,Carr Street Generating Station,Onondaga,NY,OCWA,43.06125929,-76.08242714,410,21974385,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.32,0.23,0.21,0.59,0.22,0.25,"307,320"
51026,Ryegate Power Station,Caledonia,VT,Connecticut River,44.21304763,-72.05700611,496,4595063,RECIRCULATING TOWER,BIOMASS,SW,FR,0.32,0.23,0.2,0.59,0.22,0.25,"154,634"
51030,Ocean State Power,Providence,RI,Blackstone River,42.00962783,-71.66813062,526,6116362,RECIRCULATING TOWER,NGCC,SW,-nr-,0.8,0.57,0.52,1.42,0.56,0.6,"702,823"
52007,Mecklenburg Power Station,Mecklenburg,VA,John H Kerr Reservoir,36.60011479,-78.53014176,350,8652876,RECIRCULATING TOWER,COAL,OT,OT,0.77,0.55,0.5,1.37,0.54,0.58,"335,919"
52010,Lee County Solid Waste Energy,Lee,FL,City Of Ft Myers,26.63189313,-81.76099458,19,10244355,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.2,0.85,0.78,2.1,0.85,0.89,"329,077"
52056,Nassau Energy Corp,NASSAU,NY,Municipality,40.738336,-73.59035,93,9498466,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.07,0.05,0.04,0.12,0.05,0.05,"325,645"
52071,Sandow No 5,Milam,TX,Alcoa Lake Treatment System,30.5681,-97.0614,465,,COMPLEX,COAL,SW,FR,239,3.52,4.2,2190,2.55,4.89,"3,405,817"
52088,Texas City Power Plant,Galveston,TX,Brazos River,29.37777778,-94.94305556,12,1563918,RECIRCULATING TOWER,NGCC,SW,FR,0.02,0.01,0.01,0.03,0.01,0.01,"960,017"
52118,Multitrade of Pittsylvania LP,Pittsylvania,VA,Roanoke River,37.10462905,-79.27728008,670,8626289,RECIRCULATING TOWER,BIOMASS,SW,FR,0.75,0.53,0.48,1.35,0.52,0.57,"267,414"
52176,C R Wing Cogen Plant,Howard,TX,Colo.River Municipal Water Dis,32.27222222,-101.4222222,2484,5714797,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.15,0.11,0.09,0.3,0.1,0.13,"171,593"
54015,MM West Covina,Los Angeles,CA,Municipality,34.03325851,-117.9059139,582,22523217,RECIRCULATING TOWER,GAS STEAM,-nr-,-nr-,0.15,0.11,0.1,0.29,0.11,0.12,"44,184"
54033,Wheelabrator North Broward,Broward,FL,Municipality,26.28771389,-80.15847778,10,79480,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.4,0.29,0.26,0.7,0.28,0.3,"71,946"
54034,Rensselaer Cogen,RENSSELAER,NY,Rensselaer Municipal Water,42.6252859,-73.74996881,19,6186216,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.05,0.04,0.03,0.09,0.03,0.04,"44,344"
54035,Roanoke Valley Energy Facility I,Halifax,NC,Municipality,36.43638889,-77.61666667,95,10449940,RECIRCULATING TOWER,COAL,-nr-,-nr-,0.28,0.2,0.18,0.51,0.2,0.22,"186,061"
54041,Lockport Energy Associates LP,Niagara,NY,Municipality,43.162239,-78.744806,625,15560659,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.19,0.14,0.12,0.35,0.13,0.15,"289,105"
54056,Pawtucket Power Associates,Providence,RI,Municipality,41.86128826,-71.40697512,48,6128531,RECIRCULATING TOWER,COMPLEX,-nr-,-nr-,0.01,0.01,0.01,0.03,0.01,0.01,"16,512"
54076,Indeck Olean Energy Center,Cattaraugus,NY,Wells,42.085569,-78.454481,1421,8969336,RECIRCULATING TOWER,NGCC,GW,FR,0.43,0.3,0.28,0.76,0.3,0.32,"386,519"
54081,Spruance Genco LLC,Richmond City,VA,James River,37.455233,-77.430226,52,10067283,RECIRCULATING TOWER,COAL,SW,FR,0.04,0.03,0.02,0.07,0.02,0.03,"190,434"
54114,Kennedy International Airport Cogen,Queens,NY,Municipality,40.647094,-73.784764,14,9499736,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.75,0.54,0.48,1.38,0.52,0.58,"712,876"
54131,Fortistar North Tonawanda,Niagara,NY,Municipality,43.048251,-78.853533,575,15567613,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.03,0.02,0.02,0.06,0.02,0.03,"42,386"
54238,Stockton Biomass,San Joaquin,CA,California Water Service,37.943633,-121.330433,6,,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.54,0.39,0.35,1,0.38,0.43,"337,436"
54271,Saguaro Power,Clark,NV,Olin Chlor Alkali,36.04166667,-115.0116667,1813,22070052,RECIRCULATING TOWER,NGCC,-nr-,-nr-,1.12,0.8,0.68,2.32,0.73,0.98,"755,580"
54304,Birchwood Power,King George,VA,Rappahannock River,38.26653069,-77.31432925,105,8476186,RECIRCULATING TOWER,COAL,SW,SA,1.11,0.79,0.71,1.99,0.77,0.84,"560,883"
54324,Ocean State Power II,Providence,RI,Blackstone River,42.01043346,-71.66921631,529,6116380,RECIRCULATING TOWER,NGCC,SW,-nr-,0.71,0.51,0.47,1.27,0.51,0.54,"588,276"
54349,Nevada Cogen Associates 2 Black Mountain,Clark,NV,Well,36.224647,-114.878942,1847,20679121,RECIRCULATING TOWER,NGCC,GW,-nr-,0.32,0.23,0.2,0.67,0.21,0.28,"724,509"
54350,Nevada Cogen Assoc#1 GarnetVly,Clark,NV,Wells,36.343188,-114.920662,2414,20625632,RECIRCULATING TOWER,NGCC,GW,-nr-,0.54,0.39,0.33,1.12,0.36,0.47,"722,921"
54365,Orange Cogeneration Facility,Polk,FL,Wells,27.870481,-81.824794,126,16802921,RECIRCULATING TOWER,NGCC,GW,FR,0.26,0.19,0.17,0.46,0.18,0.19,"376,992"
54415,Cadillac Renewable Energy,Wexford,MI,City Of Cadillac Well,44.26192748,-85.43583028,1300,12130204,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.37,0.26,0.23,0.66,0.25,0.28,"129,380"
54424,Quantum Pasco Power LP,Pasco,FL,Well,28.375174,-82.188832,82,16955648,RECIRCULATING TOWER,NGCC,GW,-nr-,0.28,0.2,0.18,0.49,0.2,0.21,"291,990"
54426,Mulberry Cogeneration Facility,Polk,FL,Wells,27.84888889,-81.8775,147,16802921,RECIRCULATING TOWER,NGCC,GW,FR,0.38,0.27,0.25,0.66,0.27,0.28,"390,713"
54466,Orlando Cogen LP,Orange,FL,Municipality,28.442218,-81.412948,95,21476176,RECIRCULATING TOWER,NGCC,GW,FR,0.96,0.68,0.63,1.68,0.68,0.71,"987,513"
54476,Sumas Power Plant,Whatcom,WA,Municipality,48.990339,-122.27355,51,23952588,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.47,0.34,0.31,0.84,0.33,0.36,"602,093"
54526,ReEnergy Lyonsdale Biomass,Lewis,NY,Moose River,43.61771,-75.305697,1088,15515168,RECIRCULATING TOWER,BIOMASS,SW,FR,0.27,0.19,0.17,0.49,0.19,0.21,"132,140"
54529,Wheelabrator Ridge Energy,Polk,FL,Wells,28.02732778,-81.84753725,112,16794845,RECIRCULATING TOWER,BIOMASS,GW,FR,1.38,0.99,0.91,2.43,0.98,1.03,"191,014"
54537,Ferndale Generating Station,Whatcom,WA,Nooksack River,48.828792,-122.686498,192,24534702,RECIRCULATING TOWER,NGCC,SW,-nr-,0.6,0.43,0.39,1.07,0.42,0.45,"868,848"
54547,Sithe Independence Station,Oswego,NY,Municipality,43.496156,-76.451585,270,21625985,RECIRCULATING TOWER,NGCC,SW,FR,3.76,2.69,2.4,6.81,2.6,2.89,"6,451,931"
54561,Jefferson Smurfit Santa Clara Mill,SANTA CLARA,CA,Wells,37.367991,-121.943667,45,17694137,RECIRCULATING TOWER,NGCC,GW,-nr-,0.25,0.18,0.16,0.44,0.17,0.19,"199,753"
54579,Rupert Cogen Project,Minidoka,ID,Wells,42.60555556,-113.6838889,4161,23162753,RECIRCULATING TOWER,NGCC,GW,-nr-,0.01,0.01,0.01,0.02,0.01,0.01,"76,677"
54586,Tanner Street Generation,Middlesex,MA,Municipality,42.632124,-71.313235,108,,COMPLEX,NGCC,-nr-,-nr-,0.07,0.05,0,0.23,0,0.11,"140,494"
54592,Massena Energy Facility,St Lawrence,NY,St. Lawarence River,44.95151669,-74.89330285,256,15475681,RECIRCULATING TOWER,NGCC,SW,FR,0,0,0,0.01,0,0,"3,157"
54593,Batavia Power Plant,Genesee,NY,Wells,42.982534,-78.159072,896,15568781,RECIRCULATING TOWER,NGCC,GW,FR,0.04,0.03,0.03,0.08,0.03,0.03,"34,210"
54626,Mt Poso Cogeneration,Kern,CA,Wells,35.576407,-119.006319,1071,17164008,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.4,0.29,0.25,0.79,0.27,0.34,"249,143"
54627,Okeelanta Cogeneration,Palm Beach,FL,Canal (Lake Okeechobee),26.576931,-80.747365,11,89748,RECIRCULATING TOWER,COMPLEX,SW,FR,2.23,1.59,1.46,3.89,1.58,1.65,"223,798"
54634,St Nicholas Cogen Project,Schuylkill,PA,Municipality,40.822301,-76.173343,1417,4517542,RECIRCULATING TOWER,COAL,-nr-,-nr-,1.73,1.23,1.1,3.14,1.19,1.33,"660,243"
54640,NAEA Lakewood LLC,Ocean,NJ,Wells,40.061165,-74.168043,37,9442185,RECIRCULATING TOWER,NGCC,GW,FR,1.1,0.79,0.72,1.95,0.78,0.83,"1,107,988"
54646,Kalaeloa Cogen Plant,Honolulu,HI,Wells,21.301346,-158.096365,10,21576467,RECIRCULATING TOWER,OIL CC,GW,-nr-,1.67,1.19,1.09,3.08,1.19,1.31,"1,367,800"
54676,Oyster Creek Unit VIII,Brazoria,TX,Brazos River (Dow Chemical),28.98,-95.3425,5,1576370,RECIRCULATING TOWER,NGCC,SW,FR,2.83,2.02,1.85,4.97,2.01,2.11,"2,182,646"
54693,York Generation Company LLC,York,PA,Municipality,39.984359,-76.67801,431,4724379,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.01,0.01,0.01,0.02,0.01,0.01,"7,763"
54694,Yuma Cogeneration Associates,Yuma,AZ,Municipality,32.728832,-114.653794,130,21412723,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.02,0.02,0.01,0.04,0.02,0.02,"27,171"
54746,Wheelabrator Falls,Bucks,PA,Municipality,40.16283238,-74.76783434,19,4481827,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.94,0.67,0.6,1.72,0.66,0.73,"321,533"
54749,Goal Line LP,San Diego,CA,Municipality,33.118452,-117.099269,634,20341947,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.02,0.01,0.01,0.03,0.01,0.01,"22,797"
54751,Genesee Power Station LP,Genesee,MI,Wells,43.08506069,-83.66957547,754,13015929,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.21,0.15,0.13,0.37,0.14,0.16,"70,919"
54755,Roanoke Valley Energy Facility II,Halifax,NC,Municipality,36.435003,-77.617803,99,10449940,RECIRCULATING TOWER,COMPLEX,-nr-,-nr-,0.03,0.02,0.02,0.06,0.02,0.03,"23,793"
54758,Wheelabrator Lisbon,New London,CT,Norwich DPUC & Onsite Wells,41.58437959,-72.04144193,112,6163249,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.35,0.25,0.23,0.64,0.25,0.27,"107,327"
54761,Hermiston Generating Plant,Umatilla,OR,Columbia River,45.803674,-119.369428,562,23647740,RECIRCULATING TOWER,NGCC,SW,FR,2.02,1.44,1.27,3.82,1.37,1.62,"2,387,243"
54785,Grays Ferry Cogeneration,Philadelphia,PA,Sch. River,39.942325,-75.188971,19,4784835,ONCE-THROUGH FRESH,NGCC,SW,FR,89.8,1.01,40.4,698,0.79,1.23,"1,054,756"
54805,Milford Power LP,Worcester,MA,Wastewater Treatment Plant,42.12922578,-71.51156073,257,5867599,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.5,0.35,0.33,0.89,0.35,0.38,"484,224"
54817,Johnson County,Johnson,TX,Municipality,32.39904067,-97.40853079,850,5511892,RECIRCULATING TOWER,NGCC,OT,FR,0.64,0.45,0.41,1.16,0.44,0.49,"602,430"
54832,Brandywine Power Facility,Prince Georges,MD,Wastewater Treatmnt Plant,38.66822474,-76.86764125,213,4528133,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.98,0.7,0.63,1.74,0.69,0.74,"1,294,284"
54914,Brooklyn Navy Yard Cogeneration,Kings,NY,East River,40.699161,-73.976203,7,26408400,ONCE-THROUGH SALINE,NGCC,SW,SA,37.5,0,31.2,78.1,0,0,"1,955,932"
54915,Michigan Power LP,Mason,MI,Pere Marquette River,43.940218,-86.424019,633,8992070,RECIRCULATING TOWER,NGCC,SW,FR,1.28,0.91,0.81,2.29,0.88,0.97,"1,037,405"
54945,CT Resource Rec Authority Facility,Hartford,CT,Connecticut River,41.74766409,-72.65055792,29,7701054,ONCE-THROUGH FRESH,BIOMASS,SW,-nr-,55.4,0.58,24.9,429,0.46,0.71,"309,579"
54974,Sauder Power Plant,Fulton,OH,Municipality,41.515837,-84.29351,736,15662026,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.18,0.13,0.11,0.32,0.12,0.14,"30,604"
55010,LSP-Cottage Grove LP,Washington,MN,Steam Host's Well,44.795593,-92.910776,812,1101338,RECIRCULATING TOWER,NGCC,OT,OT,0.14,0.1,0.09,0.25,0.1,0.1,"219,733"
55011,LSP-Whitewater LP,Jefferson,WI,Municipality,42.855108,-88.72991,810,13295394,RECIRCULATING TOWER,NGCC,GW,FR,0.3,0.21,0.19,0.53,0.2,0.22,"622,374"
55040,Mid-Georgia Cogeneration Facility,Houston,GA,Municipality,32.484913,-83.603523,317,6363364,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.14,0.1,0.09,0.25,0.1,0.11,"241,772"
55041,Berkshire Power,Hampden,MA,Municipality,42.04807557,-72.64812285,180,7698148,RECIRCULATING TOWER,NGCC,SW,FR,0.88,0.63,0.57,1.61,0.62,0.68,"1,108,977"
55042,Bridgeport Energy Project,Fairfield,CT,Bridgeport Harbor,41.17089386,-73.18386375,0,7734269,ONCE-THROUGH SALINE,NGCC,SW,SA,103,0,86.9,217,0,0,"3,151,048"
55043,Cherokee County Cogen,Cherokee,SC,Municipality,35.072019,-81.613539,685,12035061,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.53,0.38,0.34,0.97,0.37,0.41,"511,020"
55047,Pasadena Cogeneration,Harris,TX,Coastal Ind. Water Authority,29.72333333,-95.17694444,25,1440511,RECIRCULATING TOWER,NGCC,SW,FR,2.8,2,1.83,4.93,1.98,2.09,"4,731,147"
55062,Tenaska Frontier Generation Station,Grimes,TX,Municipallity,30.59315276,-95.9181245,363,1465960,RECIRCULATING TOWER,NGCC,SW,FR,2.79,1.99,1.82,4.94,1.97,2.09,"3,578,016"
55063,Batesville Generation Facility,Panola,MS,Enid Lake,34.33424712,-89.92674216,215,15290460,RECIRCULATING TOWER,NGCC,SW,FR,2.93,2.09,1.89,5.22,2.05,2.21,"3,761,639"
55065,Mustang Station,Yoakum,TX,Wells,32.9726676,-102.7417835,3504,5682745,RECIRCULATING TOWER,NGCC,GW,FR,0.88,0.63,0.57,1.74,0.62,0.74,"421,226"
55068,Maine Independence Station,Penobscot,ME,Penobscot River,44.82369074,-68.70995264,55,1736868,RECIRCULATING TOWER,NGCC,SW,SA,0.26,0.18,0.16,0.47,0.18,0.2,"330,358"
55075,Pine Bluff Energy Center,Jefferson,AR,Wells,34.21805556,-91.9025,205,19466969,RECIRCULATING TOWER,NGCC,GW,-nr-,1.91,1.36,1.23,3.4,1.33,1.44,"1,304,972"
55076,Red Hills Generating Facility,Choctaw,MS,Wells,33.37624577,-89.21822012,580,15778976,RECIRCULATING TOWER,COAL,GW,SA,5.51,3.94,3.58,9.79,3.88,4.15,"3,033,410"
55079,Millennium Power,Worcester,MA,Southbridge WWTF,42.11243707,-72.01515967,610,6146869,RECIRCULATING TOWER,NGCC,PD,BE,1.47,1.05,0.94,2.67,1.02,1.13,"2,101,441"
55086,Gregory Power Facility,San Patricio,TX,San Patricio Municipality,27.88805556,-97.25722222,25,1432761,RECIRCULATING TOWER,NGCC,SW,FR,5.11,3.65,3.34,8.97,3.63,3.8,"2,663,022"
55087,Zeeland Generating Station,Ottawa,MI,Municipality,42.82043398,-85.99815486,670,9017489,RECIRCULATING TOWER,NGCC,GW,FR,2.27,1.62,1.43,4.05,1.55,1.71,"3,258,723"
55088,Dearborn Industrial Generation,Wayne,MI,Detroit River,42.305344,-83.159303,584,10850388,ONCE-THROUGH FRESH,GAS STEAM,SW,FR,21.6,0.24,9.74,168,0.19,0.3,"1,174,891"
55090,Plummer Cogen,Benewah,ID,Wells,47.329611,-116.891784,2725,23005183,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.02,0.01,0.01,0.04,0.01,0.02,"29,412"
55096,Portside Energy,PORTER,IN,Lake Michigan,41.63166667,-87.17277778,605,3398586,ONCE-THROUGH FRESH,NGCC,SW,-nr-,29.6,0.29,13.4,221,0.23,0.36,"286,921"
55097,Lamar Power Project,Lamar,TX,Lake Pat Mayse,33.63143074,-95.5895459,540,4298571,RECIRCULATING TOWER,NGCC,SW,FR,4.88,3.48,3.16,8.75,3.43,3.71,"5,999,121"
55098,Frontera Energy Center,Hidalgo,TX,Rio Grande,26.20776908,-98.39904533,115,204083,RECIRCULATING TOWER,NGCC,SW,FR,2.68,1.91,1.74,4.75,1.89,2.01,"3,274,471"
55100,"Rumford Power, Inc",Oxford,ME,Municipality,44.53075086,-70.52182983,613,6710327,COMPLEX,NGCC,-nr-,-nr-,0.01,0.01,0,0.36,0,0.17,"283,166"
55103,Klamath Cogeneration Plant,Klamath,OR,Municipality,42.173877,-121.811211,4156,2553655,RECIRCULATING TOWER,NGCC,-nr-,-nr-,1.64,1.17,1.04,3.1,1.13,1.31,"2,697,515"
55104,Sabine Cogen,Orange,TX,Sabine River,30.05476,-93.752858,7,8332584,COMPLEX,NGCC,SW,-nr-,0.58,0.42,0,0.87,0,0.76,"613,371"
55107,Rhode Island State Energy Center,Providence,RI,Municipality,41.80250997,-71.51820181,360,6130229,RECIRCULATING TOWER,NGCC,PD,BE,1.28,0.92,0.82,2.28,0.89,0.97,"1,811,668"
55123,Magic Valley Generating Station,Hidalgo,TX,Municipality,26.34042973,-98.1905347,90,207315,RECIRCULATING TOWER,NGCC,PD,BE,2.7,1.93,1.76,4.8,1.91,2.03,"3,217,688"
55124,Griffith Energy LLC,Mohave,AZ,Wells,35.05374897,-114.1337281,2495,21427534,RECIRCULATING TOWER,NGCC,GW,FR,2.02,1.44,1.21,4.17,1.32,1.77,"2,088,594"
55126,Milford Power Project,New Haven,CT,"Potable, Municipality",41.2238708,-73.09959686,52,7718534,RECIRCULATING TOWER,NGCC,-nr-,-nr-,2.49,1.78,1.58,4.48,1.71,1.9,"3,488,446"
55129,Desert Basin,Pinal,AZ,Central Arizona Project Canal,32.90383145,-111.7891677,1370,15886270,RECIRCULATING TOWER,NGCC,SW,FR,1.75,1.25,1.11,3.65,1.2,1.55,"1,953,793"
55131,Kendall County Generation Facility,Kendall,IL,Illinois River,41.48020379,-88.25703869,633,14788079,RECIRCULATING TOWER,NGCC,SW,FR,4.52,3.23,2.85,8.18,3.09,3.46,"6,173,794"
55132,Tenaska Gateway Generating Station,Rusk,TX,Sabine River,32.01760105,-94.61961087,370,5279382,RECIRCULATING TOWER,NGCC,SW,FR,3.28,2.34,2.13,5.85,2.31,2.48,"4,030,188"
55137,Rio Nogales Power Project,Guadalupe,TX,Municipality,29.59333787,-97.97338759,564,1620829,RECIRCULATING TOWER,NGCC,PD,-nr-,2.38,1.7,1.54,4.27,1.67,1.81,"3,352,868"
55139,Wolf Hollow I LP,Hood,TX,Lake Granbury,32.33369126,-97.73161817,780,5499450,RECIRCULATING TOWER,NGCC,SW,FR,2.82,2.01,1.82,5.1,1.97,2.16,"2,975,763"
55144,Hays Energy Project,Hays,TX,GBRA/City of San Marcos,29.78112891,-97.98977198,624,1631641,COMPLEX,NGCC,SW,SA,2.01,1.44,0,3.22,0,1.52,"4,543,717"
55146,Green Country Energy LLC,Tulsa,OK,Municipality,35.98330829,-95.93427531,605,371073,RECIRCULATING TOWER,NGCC,-nr-,-nr-,2.77,1.98,1.79,4.94,1.94,2.09,"3,734,504"
55151,La Paloma Generating LLC,Kern,CA,Municipality,35.29524392,-119.5928973,970,17169936,RECIRCULATING TOWER,NGCC,-nr-,FR,4.45,3.18,2.83,8.54,3.07,3.62,"5,342,223"
55153,Guadalupe Generating Station,Guadalupe,TX,Lake Dunlap,29.62293493,-98.13923044,685,7850645,RECIRCULATING TOWER,NGCC,SW,FR,4.57,3.26,2.97,8.13,3.22,3.44,"6,007,216"
55154,Lost Pines 1 Power Project,Bastrop,TX,Lake Bastrop,30.14731877,-97.27044812,490,5789910,ONCE-THROUGH FRESH,NGCC,SW,FR,103,1.17,47.2,759,0.92,1.43,"2,828,209"
55168,Bastrop Energy Center,Bastrop,TX,Colorado River,30.14570666,-97.54895507,560,5789832,RECIRCULATING TOWER,NGCC,SW,FR,3.2,2.28,2.08,5.69,2.26,2.41,"3,397,291"
55170,Granite Ridge,Rockingham,NH,City of Manchester POTW,42.90424826,-71.42526325,300,6744026,RECIRCULATING TOWER,NGCC,PD,BE,3.31,2.36,2.12,6.06,2.3,2.57,"4,686,787"
55172,Bosque County Peaking,Bosque,TX,Brazos River,31.85931795,-97.35876706,470,5513700,RECIRCULATING TOWER,NGCC,SW,FR,3.4,2.43,2.2,6.11,2.39,2.59,"4,675,191"
55173,Acadia Energy Center,Acadia,LA,Wells,30.42863564,-92.41173764,40,15139755,RECIRCULATING TOWER,NGCC,SW,FR,5.36,3.83,3.5,9.45,3.8,4,"6,585,897"
55176,Eastman Cogeneration Facility,Harrison,TX,Ferguson Lake,32.44805556,-94.69027778,300,5278734,RECIRCULATING TOWER,NGCC,SW,FR,0.73,0.52,0.48,1.31,0.52,0.56,"2,251,672"
55177,South Point Energy Center,Mohave,AZ,Colorado River,34.86782428,-114.532322,458,21437981,RECIRCULATING TOWER,NGCC,SW,FR,2.03,1.45,1.21,4.28,1.31,1.82,"1,750,652"
55178,Dogwood Energy Facility,Cass,MO,Municipality,38.79369006,-94.30084373,950,2330395,RECIRCULATING TOWER,NGCC,OT,FR,1.12,0.8,0.73,1.98,0.79,0.84,"1,409,463"
55179,Rathdrum Power LLC,Kootenai,ID,Well,47.78606969,-116.9212618,2184,23015044,RECIRCULATING TOWER,NGCC,GW,FR,1.02,0.73,0.65,1.92,0.7,0.81,"1,528,983"
55182,Sunrise Power LLC,Kern,CA,Municipality,35.21006855,-119.5843188,1420,17170432,RECIRCULATING TOWER,NGCC,GW,FR,2.04,1.46,1.3,3.92,1.41,1.66,"2,729,586"
55183,Nelson Energy Center,Lee,IL,Rock River,41.774444,-89.607222,658,,RECIRCULATING TOWER,NGCC,SW,FR,0.28,0.2,0.18,0.48,0.2,0.2,"326,632"
55187,Channelview Cogeneration Plant,Harris,TX,Lyondell Bassel Chemicals,29.828357,-95.121982,40,1438961,RECIRCULATING TOWER,NGCC,OT,OT,7.69,5.49,5.03,13.5,5.45,5.73,"4,534,208"
55188,Cordova Energy,Rock Island,IL,Wells,41.7126215,-90.27970244,602,14803725,RECIRCULATING TOWER,NGCC,GW,FR,0.01,0.01,0.01,0.02,0.01,0.01,"11,125"
55193,Ontelaunee Energy Center,Berks,PA,Reading Water Authority,40.42194913,-75.93568179,345,4782297,RECIRCULATING TOWER,NGCC,OT,FR,2.62,1.87,1.68,4.75,1.82,2.01,"4,088,379"
55197,Caledonia,Lowndes,MS,Municipality,33.64691696,-88.27199106,340,18647726,RECIRCULATING TOWER,NGCC,PD,BE,2.55,1.82,1.65,4.54,1.79,1.92,"3,413,509"
55200,Arapahoe Combustion Turbine Project,Denver,CO,Denver Water Department,39.66902487,-105.0018403,5270,194423,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.15,0.11,0.1,0.29,0.1,0.12,"118,302"
55206,Corpus Christi Energy Center,Nueces,TX,Corpus Christi Ship Channel,27.81388889,-97.42833333,20,1636635,RECIRCULATING TOWER,NGCC,SW,SA,3.35,2.39,2.19,5.88,2.38,2.49,"2,299,201"
55210,Afton Generating Station,Dona Ana,NM,Wells,32.11455261,-106.8460963,4238,2538971,COMPLEX,NGCC,GW,FR,0.33,0.24,0,0.57,0,0.42,"645,712"
55215,Odessa Ector Generating Station,Ector,TX,Wells,31.83894555,-102.3261495,2872,5689876,RECIRCULATING TOWER,NGCC,GW,FR,4.61,3.29,2.96,8.93,3.21,3.78,"5,809,356"
55216,Morris Cogeneration LLC,Grundy,IL,Wells,41.412826,-88.33176,530,14779268,RECIRCULATING TOWER,NGCC,GW,-nr-,1.21,0.86,0.76,2.18,0.83,0.92,"652,557"
55217,Los Medanos Energy Center,Contra Costa,CA,Delta Diablo Sanitation Dist,38.029966,-121.872772,15,2788471,RECIRCULATING TOWER,NGCC,PD,BE,1.31,0.94,0.85,2.39,0.92,1.01,"2,603,567"
